nr_crt,titlu_proiect,nume_beneficiar,nume_operatiune,fonduri_ue,buget_national,contributie_beneficiar,cheltuieli_neeligibile,total_valoare_proiect,currency,uri
59,"Achizitie utilaje pentru marirea si diversificarea capacitatii de productie loc. Reghin, jud. Mures",SC ATLAS TRANS S.R.L.,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.968,133.032,394.286,280.164,1.594.449,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
60,"Modernizarea si cresterea capacitatii de productie de tipar mare digital prin achizitia de echipamente inalt tehnologizate si software licentiate, pentru SC SOREL SRL din Sibiu, judetul Sibiu",SC SOREL SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",556.417,94.059,278.775,176.558,1.105.809,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
61,CRESTEREA COMPETITIVITATII SC BKD ELECTRONIC SA PETROSANI PRIN ACHIZITIONAREA UNEI LINII DE ASAMBLARE AUTOMATA A COMPONENTELOR ELECTRONICE,SC BKD ELECTRONIC SA,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.959,133.031,407.784,252.277,1.580.052,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
62,Diversificarea gamei sortimentale de produse si modernizarea procesului de productie,SC CEMENTARTE S.R.L.,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",295.578,49.966,148.090,118.172,611.807,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
63,Modernizarea activitatii productive desfasurate de SC Isrom Impex SRL prin achizitionarea de noi echipamente si utilaje,SC ISROM IMPEX SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",277.506,46.911,212.182,101.954,638.553,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
64,"ACHIZITII DE UTILAJE LA SC CONSTRUCTORUL SALARD SRL DIN LOC. SALARD, JUD. BIHOR",SC CONSTRUCTORUL SALARD SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",181.376,30.661,139.658,66.822,418.517,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
65,Instalatie de zincare termica repere,SC BETAK SA,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",785.262,132.744,630.065,388.208,1.936.278,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
66,Modernizarea SC TECHNIC GLASS SRL prin achizitionarea de echipamente si utilaje,SC TECHNIC GLASS SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.968,133.032,601.061,697.553,2.218.615,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
67,"COMPETITIVITATE ELASTICA...PE BANDA,LA JUCU",SC MAB EUROPE S.R.L.,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",575.757,97.328,448.723,232.798,1.354.606,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
68,"Achizitii de utilaje pentru modernizarea tehnologiei de fabricatie masini agricole, la SC Tehnofavorit SA din localitatea Bontida, jud. Cluj",SC TEHNOFAVORIT S.A.,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",183.924,31.091,144.344,95.972,455.331,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
69,Modernizarea activitatii de constructii a SC Marcotim Impex SRL prin achizitia de mijloace de transport tehnologice,SC Marcotim Impex SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.882,133.018,401.388,251.045,1.572.332,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
70,Achizitie utilaje pompa de beton cu mixer,SC Transilvania Impact Import Export Srl,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",634.857,107.319,318.075,276.855,1.337.107,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
71,"Investitie intr-un sistem de de productie inovativ, ecoeficient si concret - constuctie si dotare hala logistica “",SC EDDAN CONSTRUCT SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",519.339,87.791,631.350,290.508,1.528.987,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
72,Modernizarea ADISS S.A. prin achizitionarea de utilaje,SC ADISS SA,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.968,133.032,912.088,348.097,2.180.185,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
73,Modernizarea SC M3 IZOGLASS SRL prin achizitionarea de echipamente si utilaje,SC M3 IZOGLASS SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.968,133.032,394.286,792.587,2.106.873,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
74,Modernizarea unitatii de productie a SC Electro Sistem SRL prin achizitionarea de echipamente si utilaje,SC ELECTRO SISTEM SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.968,133.032,613.333,627.664,2.160.998,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
75,"Achizitie utilaj in vederea cresterii capacitatii, loc. Carei, jud. Satu Mare",SC STAHLBAU HERMANN S.R.L.,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.968,133.032,613.333,364.689,1.898.022,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
76,Achizitia de utilaje pentru lucrari de constructii,SC Clio Srl,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",778.315,131.569,389.951,339.147,1.638.983,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
77,ACHIZITIONARE DE UTILAJE PERFORMANTE PENTRU PRODUCTIE DE MOBILIER,SC LUX ARTIM S.R.L,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",750.374,126.846,375.952,241.173,1.494.345,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
78,"Achizitia de utilaje tehnologice pentru cresterea productivitatii societatii comerciale MARCROMAN SNK SRL in municipiul Iasi, judetul Iasi",SC MARCROMAN SNK SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",625.883,105.802,313.579,198.600,1.243.865,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
79,Modernizarea SC Metalindustrie SRL prin achizitionarea de echipamente si utilaje,SC METALINDUSTRIE SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.968,133.032,394.286,525.253,1.839.539,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
80,Modernizarea activitatii desfasurate de SC Termo Plus SRL prin achizitionarea de utilaje tehnologice,SC TERMO PLUS SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.968,133.032,394.286,418.011,1.732.297,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
81,Modernizarea activitatii productive a SC Prefabet SRL prin achizitionarea unei linii automate pentru productia prefabricatelor din beton,SC PREFABET SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.968,133.032,394.286,444.629,1.758.915,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
82,ACHIZITIONAREA DE UTILAJE SI ECHIPAMENTE IN VEDEREA CRESTERII COMPETITIVITATII SOCIETATII,SC SAUCOLEMN S.R.L.,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",730.104,123.420,365.796,231.671,1.450.991,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
83,Diversificarea productiei-mijloc de crestere a competitivitatii firmei Forex,SC Forex SA,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",779.326,131.740,745.418,314.732,1.971.217,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
84,LAGAN MOBILEX-O SOCIETATE MODERNA IN MUNTII SADOVEI,SC LAGAN MOBILEX,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",694.585,117.415,348.006,91.218,1.251.224,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
85,TEHNICA PERFORMANTA IN BALASTIERA,SC AGREMIN SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.968,133.032,485.800,110.861,1.516.661,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
86,"Cresterea competitivitatii SC SILDVB COM SA, prin extinderea si modernizarea capacitatii de productie",SC S.I.L.D.V.B COM S.A.,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",755.640,127.736,570.768,349.552,1.803.696,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
87,Dezvoltarea capacitatii de prelucrare a lemnului in cadrul SC Elmob International SRL,SC ELMOB INTERNATIONAL SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",782.829,132.332,392.212,253.931,1.561.303,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
88,MODERNIZAREA SI CRESTEREA CAPACITATII DE PRODUCTIE A SC SETRO METAL GROUP SA,SC SETRO METAL GROUP SA,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.968,133.032,984.400,46.000,1.950.400,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
89,RETEHNOLOGIZAREA FABRICII DE CARAMIDA A SC CERAMUS SA,SC CERAMUS SA,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.653,132.979,394.128,249.614,1.563.374,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
90,MODERNIZARE LINIE PRODUCTIE AMBALAJE CARTON,SC PENTAROM SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.653,132.979,394.128,249.614,1.563.374,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
91,Dezvoltarea sectorului productiv din domeniul electric prin marirea capacitatii de productie pentru SC AMIRAS C&L IMPEX SRL Targoviste,SC AMIRAS C&L IMPEX SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.857,133.013,780.130,329.171,2.029.171,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
92,Cresterea competitivitatii firmei prin achizitia de utilaje performante,SC PLASTICOM IMPEX SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",786.873,133.016,452.260,264.383,1.636.532,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
93,Modernizarea SC SOMECO SA prin investitii in utilaje performante,SC SOMECO S.A.,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",772.610,130.605,489.942,269.086,1.662.242,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
94,Achizitia de active tangibile pentru modernizarea activitatii de constructii,SC DB CONSTRUCT SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",773.998,130.839,387.787,249.546,1.542.171,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
95,Dezvoltarea sectorului productiv al companiei prin achizitia de echipamente si constructia unei cladiri industriale,SC Metalprest SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",367.926,62.196,184.337,847.915,1.462.374,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
96,Consolidarea si modernizarea sectorului productiv al SC Novara Constructii Montaj SRL,SC Novara Constructii Montaj SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",642.076,108.539,500.410,237.695,1.488.720,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
97,Crearea unei noi unitati de productie in Filiasi,SC Piovaneli Impex SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",766.202,129.522,597.150,167.746,1.660.620,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
98,Constructii in regiunea Sud Vest,SC TECOND SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",691.673,116.923,346.541,299.476,1.454.613,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
99,Crearea unei noi unitati de productie in orasul Filiasi,SC Motoare Electrice SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",772.750,130.628,602.253,164.469,1.670.100,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
100,Dezvoltarea sectorului productiv al companiei prin achiiztia de echipamente si constructia unei cladiri industriale,SC Calmar Com SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",777.216,131.384,389.400,246.620,1.544.620,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
101,"Modernizarea serviciilor de instalare si montaj a sistemelor sanitare, de incalzire si de ventilatie oferite de SC Polystart Clima Sistems SRL prin achizitia de echipamente",SC Polystart Clima Sistems SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",662.241,111.948,516.126,245.160,1.535.473,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
