nr_crt,titlu_proiect,nume_beneficiar,nume_operatiune,fonduri_ue,buget_national,contributie_beneficiar,cheltuieli_neeligibile,total_valoare_proiect,currency,uri
75,"FORMA - Studiu National Prospectiv al relatiei calificari - competente pentru angajatii din sectorul mentenantei mijloacelor terestre motorizate de transport de bunuri si persoane, pentru o formare profesionala adaptata pietei",Comitet Sectorial Transporturi,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,7.214.160,1.692.210,181.763,0,9.088.133,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
76,Constructia institutiei „Lucratorul de tineret” pentru integrarea tinerilor in societate.,Agentia Nationala pentru Sprijinirea Initiativelor Tinerilor,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,11.340.000,2.660.000,681.004,0,14.681.004,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
77,Implementarea şi validarea Cadrului Naţional al Calificărilor (CNC): de la calificări la programe de formare profesionala continua (FPC) – CNC- FPC,Consiliul National de Formare Profesionala a Adultilor,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,3.100.878,727.366,78.127,0,3.906.371,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
78,Calitate in educatie - CALE,Fundatia Casa de Meserii a Constructorilor,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,14.684.460,3.444.503,369.979,0,18.498.942,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
79,Asigurarea calităţii în sistemul de formare profesională continuă din România - CALISIS,Consiliul Naţional de Formare Profesională a Adulţilor,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,14.391.594,3.375.806,362.600,0,18.130.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
80,Dezvoltarea si autorizarea unui centru de evaluare si certificare a competentelor profesionale ale adultilor in sectorul protectia mediului – PRO MEDIU,Asociatia Patronala a Producatorilor si Utilizatorilor de Echipamente Industriale pentru Protectia Mediului - UNIMED,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,1.015.634,238.235,25.589,0,1.279.458,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
81,Asigurarea Calitatii in Formarea Profesionala Continua pentru Sectorul Bancar (AS-BANC),Institutul Bancar Roman (IBR),Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,432.871,101.538,10.906,0,545.315,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
82,"Dezvoltarea capacitatii institutionale a unui centru reprezentativ de evaluare din domeniul TIC privind validarea achizitiilor de invatare anterioara dobandite in contexte non-formale si informale de invatare, inclusiv dezvoltarea competentelor personalul",S.C. Centrul de Pregatire in Informatica S.A.,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,1.397.337,327.770,90.795,0,1.815.902,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
83,Centrul de Evaluare a Competentelor angajatilor din domeniul constructiilor,AGENTIA JUDETEANA PENTRU OCUPAREA FORTEI DE MUNCA OLT,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,301.902,70.817,7.607,29.772,410.098,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
84,Dezvoltarea reţelei de evaluatori din domeniul social – o noua PROVOCARE,Asociatia Centrul de Resurse si Formare in Profesiuni Sociale (CRFPS) “PRO VOCATIE”,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,1.460.289,342.537,36.794,0,1.839.620,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
85,Pro-Competent Calificări și Certificări de Competențe pentru o Dezvoltare Durabilă.,COMITETUL SECTORIAL DE FORMARE PROFESIONALA IN PROTECTIA MEDIULUI – CSFPM-,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,10.279.710,2.411.290,259.000,0,12.950.001,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
86,Dezvoltari institutionale in formarea profesionala continua in sistemul financiar – bancar – DEFIN,Institutul Bancar Roman (IBR),Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,7.782.246,1.825.465,197.076,512.262,10.317.049,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
87,"Asigurarea calităţii în formarea profesională continuă în sectorul „Agricultură, piscicultură, pescuit”",S.C. AGRI-EXPERT TRAINING CENTER S.R.L.,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,3.672.054,861.346,239.000,116.600,4.889.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
88,SOMEDIU – Dezvoltarea Capacitatii Comitetului Sectorial pentru Formare Profesionala in domeniul Protectiei Mediului in sprijinul imbunatatirii calitatii formarii profesionale continue din Romania,Asociatia Patronala a Producatorilor si Utilizatorilor de Echipamente Industriale pentru Protectia Mediului - UNIMED,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,16.192.332,3.798.201,407.970,0,20.398.504,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
89,Ocupatii de calitate in servicii sociale,Colegiul National al Asistentilor Sociali,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,16.192.332,3.798.201,407.970,0,20.398.504,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
90,"Consolidarea capacitaţii unui Comitet Sectorial pentru o implicare activa in asigurarea calităţii in formarea profesionala continua atât in domeniul reprezentat, cat si transectorial, inclusiv prin utilizarea solutiilor TIC pentru managementul si administrarea propriilor activitati si grupuri de lucru dar si pentru fundamentarea deciziilor factorilor interesati",Asociatia FORTI a centrelor de formare in domeniul tehnologiei informatiei,Axa Prioritară 1/ DMI 1.4. Calitate în formarea profesională continuă,4.392.234,1.030.277,110.664,0,5.533.175,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
91,STUDII DOCTORALE in ROMANIA – ORGANIZAREA SCOLILOR DOCTORALE,Unitatea Executiva pentru Finantarea Invatamantului Superior si a Cercetarii Stiintifice Universitare (UEFISCSU),Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,10.722.155,1.892.145,370.000,0,12.984.300,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
92,Doctorat in Scoli de Excelenta - Evaluarea calitatii cercetarii in universitati si cresterea vizibilitatii prin publicarea stiintifica,Unitatea Executiva pentru Finantarea Invatamantului Superior si a Cercetarii Stiintifice Universitare (UEFISCSU),Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,15.325.497,2.704.499,370.000,0,18.399.996,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
93,O dimensiune europeana a studiilor doctorale (ODEUS),Universitatea de Medicina si Farmacie CAROL DAVILA din Bucuresti,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,8.049.024,1.420.416,193.300,0,9.662.740,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
94,Studiile doctorale factor major de dezvoltare al cercetărilor socio-economice şi umaniste,UNIVERSITATEA BABES BOLYAI,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,12.782.222,2.255.686,306.897,0,15.344.805,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
95,"Burse doctorale pentru 50 de doctoranzi, in perioada octombrie 2008 - octombrie 2011",Universitatea de Stiinte Agricole si Medicina Veterinara Cluj-Napoca,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,3.485.189,615.033,83.678,0,4.183.900,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
96,SPRIJINIREA SI IMBUNATATIREA PARTICIPARII DOCTORANZILOR LA PROGRAMELE DOCTORALE,UNIVERSITATEA DE STIINTE AGRICOLE SI MEDICINA VETERINARA IASI,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,2.813.337,496.471,67.547,0,3.377.355,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
97,Oportunităţi pentru studiile doctorale şi creşterea capacităţii şi motivaţiei pentru cercetarea ştiinţifică de performanţă.,Universitatea „Valahia” din Târgovişte - Şcoala Doctoralǎ,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,5.342.706,942.830,128.276,100.000,6.513.812,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
98,"Burse doctorale în sprijinul cercetării : Competitivitate, calitate, cooperare în Spaţiul European al Învăţământului Superior - BDCCC",Scoala Nationala de Studii Politice si Administrative,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,3.582.839,632.266,86.023,0,4.301.128,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
99,Doctoranzi in sprijinul inovarii si competitivitatii,Universitatea POLITEHNICA din Bucuresti,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,15.410.500,2.719.500,370.000,0,18.500.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
100,doctoral burses at usv,"Universitatea ""Stefan cel Mare""din Suceava",Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,8.678.157,1.531.439,208.359,731.627,11.149.582,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
101,Studii doctorale: prin ştiinţă spre societate,UNIVERSITATEA BABES BOLYAI,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,12.782.222,2.255.686,306.897,0,15.344.805,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
102,Dezvoltarea oportunitaţilor oferite doctoranzilor pentru traiectorii flexibile în cariera de cercetare,"Universitatea ""Al.I.Cuza"" Iasi",Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,14.981.355,2.643.768,359.697,0,17.984.820,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
103,Cercetători pentru dezvoltarea durabilă a societăţii româneşti,Universitatea Petrol-Gaze din Ploiesti,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,4.272.284,753.932,1.025.068,0,6.051.284,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
104,PROGRAM PILOT DE SUSȚINERE A CERCETĂRII DOCTORANZILOR BURSIERI,Universitatea de Stiinte Agricole si Medicina Veterinara a Banatului Timisoara,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,6.091.690,1.075.004,146.259,0,7.312.953,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
105,STUDII DOCTORALE PENTRU DEZVOLTARE DURABILĂ (SD-DD),Universitatea Transilvania din Brasov,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,4.668.340,823.825,112.085,0,5.604.250,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
106,BURSE DOCTORALE - O INVESTITIE IN INTELIGENTA (BRAIN),Universitatea Tehnica Gheorghe Asachi din Iasi,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,12.808.384,2.260.303,307.525,0,15.376.212,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
107,"Cresterea atractivitatii, calitatii si eficientei studiilor universitare de doctorat prin acordarea de burse doctorale",Universitatea din Craiova,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,4.401.239,776.689,105.672,71.060,5.354.660,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
108,Burse doctorale in sprijinul activitatii de cercetare in domeniul stiintelor politice,Universitatea din Bucuresti,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,8.342.836,1.472.265,200.308,0,10.015.409,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
109,Sistem de Management al Burselor Acordate Doctoranzilor SIMBAD,UNIVERSITATEA DUNAREA DE JOS DIN GALATI,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,4.650.993,820.764,111.668,0,5.583.425,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
110,Racordarea programelor de studii doctorale la studiile doctorale europene,"Universitatea ""Politehnica"" din Timisoara",Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,6.302.904,1.112.277,151.330,230.250,7.796.762,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
111,Dezvoltarea proiectată şi performanţă în cercetarea doctorală de tip interdisciplinar,Universitatea din Bucuresti,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,6.538.184,1.153.797,156.979,0,7.848.960,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
112,"Suport financiar pentru studii doctorale privind complexitatea din natura, mediu si societatea umana.",UNIVERSITATEA DIN BUCURESTI,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,4.526.865,798.859,108.688,0,5.434.412,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
113,Sprijinirea tinerilor doctoranzi cu frecventa prin acordarea de burse doctorale,Universitatea de Medicina si Farmacie din Craiova,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,2.996.026,528.710,71.933,0,3.596.670,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
114,Proiect de dezvoltare a studiilor de doctorat in tehnologii avansate – „PRODOC”,Universitatea Tehnica din Cluj-Napoca,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,14.277.043,2.519.478,342.786,0,17.139.307,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
115,Creşterea rolului studiilor doctorale şi a competitivităţii doctoranzilor într-o Europă unită.,Universitatea Lucian Blaga din Sibiu,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,6.249.628,1.102.876,150.051,20.370,7.522.925,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
116,Pregatire competitiva a doctoranzilor in domenii prioritare ale societatii bazate pe cunoastere,Universitatea POLITEHNICA din Bucuresti,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,15.410.500,2.719.500,370.000,0,18.500.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
117,Doctorat şi doctoranzi în triunghiul educaţie- cercetare-inovare (DOC-ECI),Academia de Studii Economice din Bucuresti,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,5.530.558,975.981,132.787,0,6.639.326,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
118,EDUCAŢI Excelenţă Doctorală Umanistă în Cercetare: Aplicaţii şi Teorii Interdisciplinare,Universitatea din Bucureşti,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,9.180.000,1.620.000,220.408,1.944.778,12.965.186,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
119,Inovare si dezvoltare in programele doctorale si graduale universitare pentru adaptarea cercetarii stiintifice la nevoile societatii cunoasterii.,"Universitatea ""Alexandru Ioan Cuza"" Iasi",Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,1.520.076,268.249,36.500,0,1.824.825,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
120,Programe pentru cercetare doctorala de excelenta in economie prin parteneriate active,"Universitatea ""Alexandru Ioan Cuza"" Iasi",Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,624.750,110.250,15.000,0,750.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
121,"Instrument informational pentru cresterea calitatii, vizibilitatii si interdisciplinaritatii programelor doctorale",Universitatea Tehnica din Cluj - Napoca,Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,1.536.622,271.169,36.894,0,1.844.685,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
122,Cresterea calitatii in formarea cercetatorilor pe baza de programe doctorale imbunatatite prin parteneriat (PhD EXPERT),"Universitatea ""Dunarea de Jos"" Galati",Axa Prioritară 1/ DMI 1.5. Programe doctorale şi post-doctorale în sprijinul cercetării,1.249.500,220.500,30.000,0,1.500.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
