beneficiario,asse,ob_spec,azione,codice_operazione,titolo_operazione,anno,importo_impegnato,importo_pagato
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.0081E+11,LINGUA SLOVENA - LIVELLO AVANZATO,2008,"9.600,00","9.600,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.0081E+11,LINGUA SLOVENA - LIVELLO BASE,2008,"9.552,00","9.552,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.0081E+11,APICOLTURA E TECNICA APISTICA,2008,"4.976,00","4.976,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00811E+11,INTRODUZIONE AL WEB PUBLISHING,2008,"5.779,20","5.779,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00811E+11,TECNICHE DI OLIVICOLTURA,2008,"4.816,00","4.816,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00813E+11,"PREPARAZIONE ALL'ECDL CORE FINAL (MOD. 1, 5, 6)",2008,"5.971,20","5.971,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00815E+11,LINGUA SLOVENA - LIVELLO AVANZATO,2008,"9.840,00","9.840,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00815E+11,"PREPARAZIONE ALL'ECDL CORE FINAL (MOD. 1, 5, 6)",2008,"5.971,20","5.971,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00816E+11,LINGUA SLOVENA - LIVELLO INTERMEDIO,2008,"9.952,00","9.952,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00816E+11,LINGUA SLOVENA - LIVELLO INTERMEDIO,2008,"9.932,79","9.932,79"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00816E+11,LINGUA TEDESCA - LIVELLO BASE A.2,2008,"8.668,80","8.668,80"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00822E+11,"PREPARAZIONE ALL'ECDL CORE START (MOD. 2, 3, 4, 7)",2008,"8.884,80","8.884,80"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00822E+11,LINGUA SLOVENA - LIVELLO BASE,2008,"9.952,00","9.952,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00824E+11,"PREPARAZIONE ALL'ECDL (MODULI 1, 2, 3, 4) - CLASSE 3",2008,"4.500,00","3.825,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00824E+11,"PREPARAZIONE ALL'ECDL AVANZATO (MODULI 3, 4, 5, 6) - CLASSE 4",2008,"4.500,00","3.825,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00824E+11,"PREPARAZIONE ALL'ECDL (MODULI 4, 5, 7) - CLASSE 4",2008,"4.500,00","3.825,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00824E+11,"PREPARAZIONE ALL'ECDL AVANZATO (MODULI 3, 4, 5, 6) - CLASSE 3",2008,"4.500,00","3.825,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00828E+11,"PREPARAZIONE ALL'ECDL CORE START (MOD. 2, 3, 4, 7)",2008,"8.876,73","8.876,73"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00828E+11,LINGUA INGLESE - LIVELLO BASE A.1,2008,"5.719,88","5.719,88"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00829E+11,"PREPARAZIONE ALL'ECDL CORE START (MOD. 2, 3, 4, 7)",2008,"8.934,85","8.934,85"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00829E+11,LINGUA INGLESE - LIVELLO BASE A.1,2008,"5.858,31","5.858,31"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00832E+11,VITICOLTURA ED ENOLOGIA,2008,"4.809,72","4.809,72"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00902E+11,LINGUA SLOVENA - LIVELLO BASE,2009,"9.952,00","8.459,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00902E+11,LINGUA SLOVENA - LIVELLO BASE,2009,"9.712,00","8.255,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00902E+11,LINGUA SLOVENA - LIVELLO BASE,2009,"9.712,00","8.255,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00902E+11,LINGUA INGLESE - LIVELLO BASE A.1,2009,"5.971,20",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00903E+11,LINGUA SLOVENA - LIVELLO INTERMEDIO,2009,"9.952,00","8.459,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00903E+11,APPLICARE LE TECNICHE E GESTIRE GLI STRUMENTI DELLA COMUNICAZIONE,2009,"13.600,00","11.560,00"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00903E+11,APPLICARE GLI ASPETTI TECNICI E CONTABILI DEL CONTROLLO DI GESTIONE,2009,"13.600,00",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00903E+11,PROMUOVERE ED ELABORARE PACCHETTI TURISTICI IN AREA TRANSFRONTALIERA,2009,"13.600,00",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00903E+11,"PREPARAZIONE ALL'ECDL CORE START (MOD. 2, 3, 4, 7)",2009,"8.956,80","7.613,28"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00903E+11,LINGUA INGLESE - LIVELLO BASE A.2,2009,"8.956,80","7.613,28"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00904E+11,LINGUA SLOVENA - LIVELLO INTERMEDIO,2009,"9.952,00","8.459,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00904E+11,"PREPARAZIONE ALL'ECDL CORE START (MOD. 2, 3, 4, 7)",2009,"8.740,80","7.429,68"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00904E+11,LINGUA SLOVENA - LIVELLO INTERMEDIO,2009,"9.952,00","8.459,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00904E+11,LINGUA INGLESE - LIVELLO BASE A.1,2009,"5.971,20","5.075,52"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00905E+11,LINGUA INGLESE - LIVELLO BASE A.2,2009,"8.956,80","7.613,28"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00905E+11,LINGUA INGLESE - LIVELLO BASE A.2,2009,"8.812,80","7.490,88"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00905E+11,"PREPARAZIONE ALL'ECDL CORE FINAL (MOD. 1, 5, 6)",2009,"5.971,20",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00905E+11,LINGUA SLOVENA - LIVELLO AVANZATO,2009,"9.712,00","8.255,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00906E+11,APPLICARE GLI ASPETTI TECNICI E CONTABILI DEL CONTROLLO DI GESTIONE,2009,"13.600,00",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00906E+11,APPLICARE LE TECNICHE E GESTIRE GLI STRUMENTI DELLA COMUNICAZIONE,2009,"13.600,00",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00906E+11,LINGUA SLOVENA - LIVELLO BASE,2009,"9.712,00","8.255,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00906E+11,LINGUA SLOVENA - LIVELLO BASE,2009,"9.952,00","8.459,20"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,71,2.00906E+11,LINGUA INGLESE - LIVELLO BASE A.2,2009,"8.812,80","7.490,88"
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00908E+11,TECNICHE E STRUMENTI DI TRADUZIONE,2009,"10.200,00",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00908E+11,GESTIRE LA SICUREZZA INFORMATICA,2009,"10.200,00",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00914E+11,TECNICHE DI VALORIZZAZIONE TURISTICA DEL TERRITORIO CARSICO,2009,"13.600,00",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00924E+11,"PREPARAZIONE ALL'ECDL (MODULI 1, 2, 3, 4) - CLASSE 3",2009,"6.000,00",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00924E+11,"PREPARAZIONE ALL'ECDL (MODULI 5, 6, 7) - CLASSE 4",2009,"6.000,00",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00924E+11,"PREPARAZIONE ALL'ECDL BASE (MODULI 2, 3, 4, 7) - CLASSE 2",2009,"6.000,00",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00924E+11,ELABORAZIONE IMMAGINI DIGITALI (ADOBE PHOTOSHOP) - CLASSE 4,2009,"3.600,00",-
AD FORMANDUM IMPRESA SOCIALE - SOCIALNO PODJETJE,4,I,70,2.00925E+11,AUTOCAD AVANZATO E 3D - CLASSE 3,2009,"6.000,00",-
AIPEM SRL,6,N,104,2.00909E+11,INFORMAZIONE E PUBBLICITA',2009,"1.123.812,00",-
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,FORMAZIONE DEL TUTOR AZIENDALE DELL'APPRENDISTATO PROFESSIONALIZZANTE,2007,"160,00","160,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","200,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla produzione alimentari,2007,"1.491,00","1.491,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.475,00","1.475,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto controllo approvvigionamenti,2007,"1.125,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.300,00","1.300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,"Addetto alla produzione pane, pasta",2007,"1.387,50","1.387,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.150,00","1.150,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.125,00","525,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.200,00","1.200,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla lavorazione carni,2007,"1.125,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.350,00","1.350,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","850,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.250,00","1.250,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","850,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.300,00","1.300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.425,00","1.425,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.250,00","1.250,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla riparazione motori,2007,"1.125,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","350,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","1.112,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.125,00","1.087,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.300,00","1.300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","1.100,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.262,50","1.262,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.125,00","87,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","850,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.350,00","1.350,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla riparazione motori,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.150,00","1.150,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.350,00","1.350,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.300,00","1.300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla prestampa,2007,"1.300,00","1.300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto controllo approvvigionamenti,2007,"1.125,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","1.075,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.487,50","1.487,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.175,00","1.175,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.482,00","1.482,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","650,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.412,50","1.412,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.425,00","1.425,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","537,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto impiantistica elettrica civile e industriale,2007,"1.450,00","1.450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alle lavorazioni MU ( CN ),2007,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","750,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","750,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","700,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.286,50","1.286,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.150,00","1.150,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.125,00","900,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","100,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.250,00","1.250,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto impiantistica elettrica civile e industriale,2007,"1.150,00","1.150,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","50,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","1.000,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.200,00","1.200,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.482,00","1.482,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla riparazione motori,2007,"1.495,50","1.495,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","50,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.482,00","1.482,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla prestampa,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","850,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.200,00","1.200,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.475,00","1.475,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","850,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.500,00","1.750,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.300,00","1.300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.200,00","1.200,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.495,50","1.495,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla saldatura e carpenteria,2007,"1.125,00","50,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","250,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.250,00","1.250,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alle lavorazioni MU ( CN ),2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.300,00","1.300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.300,00","1.300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.125,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto gestione stokcs,2007,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","900,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla produzione alimentari,2007,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita alimentari,2007,"1.125,00","1.000,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto alla vendita prodotti non alimentari,2007,"1.432,00","1.432,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00725E+11,Addetto impiantistica elettrica civile e industriale,2007,"1.275,00","1.275,00"
