"ragione_sociale","azione","titolo_operazione","importo_approvato","fund_type","currency","uri"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","La progettazione grafi ca tridimensionale in campo meccanico ed architettonico","56.195,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","Laboratorio sicurezza","18.345,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","Le scelte in azienda: elementi per decidere in ambito fi nanziario e organizzativo","11.520,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","L'innovazione nella gestione e nella promozione delle imprese turistico ricettive","26.283,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","l'Open Source per l'innovazione aziendale","26.880,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","Nuove competenze in cantiere per lo sviluppo del business di Absolute S.r.l.","41.952,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","Percorso per Operatore Socio-Sanitario (500 ore) - 2008","64.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","Progettazione grafi ca tridimensionale","30.023,20","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","Rete armonica","18.816,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","RETI INFORMATICHE","10.344,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","STRATEGIE E TECNICHE DI MARKETING PER LE IMPRESE ALBERGHIERE","8.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","Sviluppo del management per le imprese alberghiere","17.336,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","SVILUPPO MANAGERIALE E CREAZIONE DI RETI DI IMPRESE NELLA VALLATA DEL RUBICONE","12.800,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per occupati","Tecnologie per il risparmio energetico","28.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, tirocini nella transizione al lavoro","WORK EXPERIENCES: opportunità di inserimento lavorativo per giovani laureati","30.150,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, tirocini nella transizione al lavoro","Fenix 2 - rete di sostegno e accompagnamento per l'inserimento lavorativo di donne in diffi coltà","168.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, tirocini nella transizione al lavoro","Il lavoro come esperienza di crescita: tirocini formativi per l'inclusione sociale","44.200,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, tirocini nella transizione al lavoro","L'esperienza del tirocinio formativo per lo sviluppo socio- lavorativo","52.020,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, tirocini nella transizione al lavoro","Percorsi di transizione al lavoro per donne","33.150,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, tirocini nella transizione al lavoro","Sinti e Rom: azioni e percorsi di transizione al lavoro","140.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, tirocini nella transizione al lavoro","TIROCINI FORMATIVI PER L'OCCUPABILITÀ DI GIOVANI E ADULTI","28.272,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, Formazione post- qualifi ca","Operatore della produzione di pasticceria","128.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, Formazione post- qualifi ca","Percorsi Post qualifi ca nella Ristorazione - giovani","26.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, Formazione post- qualifi ca","I PROFILI SPECIALISTICI DELLA RISTORAZIONE: ASSISTENTE CHEF","60.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, Formazione post- qualifi ca","Formarsi nella Ristorazione: Operatore della produzione pasti -Disoccupati","38.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, Formazione post- qualifi ca","Operatore della ristorazione","76.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","Percorsi integrati nell'istruzione: Operatore della ristorazione - con competenze nei servizi Beverage Snack & Food - 3° anno","27.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","OPERATORE DELLA RISTORAZIONE 3° anno Ial Emilia Romagna - IPSSAR S. Savioli Riccione","70.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","OPERATORE DELLA RISTORAZIONE 3° anno Ial Emilia Romagna - IPSSAR S.P. Malatesta Rimini","35.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","Operatore della ristorazione: Percorso integrato nell'istruzione, Classe III, IPSSAR di Cervia (2007-2008)","35.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","Percorsi integrati nell'istruzione nel settore meccanico - elettrico per il 3° anno I.P.S.I.A. F. Corni","29.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","Percorsi integrati nell'istruzione nel settore meccanico per il 3° anno - I.P.S.I.A. A. Ferrari","29.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","Percorsi integrati nell'istruzione nel settore meccanico per il 3° anno I.P.S.I.A. G. Vallauri","29.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","Percorsi integrati nell'istruzione: Operatore amministrativo/ segretariale con competenze informatiche e telematiche - 3° anno","35.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","Percorsi integrati nell'istruzione: Operatore della promozione ed accoglienza turistica con competenze informatiche e amministrative - 3° anno","35.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, IFTS (Istruzione e Formazione Tecnica Superiore)","TECNICO ESPERTO NELLA VALORIZZAZIONE DI VINI E PRODOTTI TIPICI PER UNA RISTORAZIONE DI QUALITÀ","160.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, IFTS (Istruzione e Formazione Tecnica Superiore)","Progettista designer CAD","160.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per la creazione d'impresa","Neoimpresa - percorso di formazione e accompagnamento per la creazione di impresa","41.600,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per la creazione d'impresa","CREA IMPRESA PERCORSI DI FORMAZIONE E ACCOMPAGNAMENTO PER LA CREAZIONE DI IMPRESA","50.800,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per la creazione d'impresa","L'IMPRESA DI SPETTACOLO DAL VIVO","15.024,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione per la creazione d'impresa","METTERSI IN PROPRIO","29.388,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Sistemi, servizi all'impiego, orientamento, consulenza e formazione del personale","Proroga fornitura di servizi per lo sviluppo del sistema informativo dei Servizi alla Persona e alla Comunità e Sviluppo sostenibile della Provincia di Rimini - Lotto 4","7.920,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Sistemi, servizi all'impiego, orientamento, consulenza e formazione del personale","Acquisizione di servizi di informazione, di orientamento, di sostegno e di accompagnamento all'inserimento lavorativo erogati dai Centri per l'Impiego provinciali - lotto 2","105.917,76","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione permanente","RISORSE ORGANIZZATIVE E GESTIONALI PER LE PICCOLE E MEDIE IMPRESE DELLA PROVINCIA DI FORLI-CESENA","8.640,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione permanente","GESTIRE LA CASA PER GESTIRE LA PROPRIA VITA: CORSO DI FORMAZIONE PER GOVERNANTI","19.728,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione permanente","Gestire la casa per gestire la propria vita: corso di formazione per governanti con specializzazione in giardinaggio","26.600,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione permanente","GRAFICA EDITORIALE E MULTIMEDIALE SU PERSONAL COMPUTER","12.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione permanente","Italiano di base per cittadini stranieri","18.831,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione permanente","Percorso per Operatore Socio-Sanitario (95 ore) - 2008-","16.100,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, formazione superiore post- laurea","Product-manager di sistemi di automazione","72.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, orientamento, informazione, consulenza a sostegno ai percorsi personali formativi","Percorsi di transizione al lavoro per nomadi","18.800,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, orientamento, informazione, consulenza a sostegno ai percorsi personali formativi","ITACA Il viaggio della scelta 2008: azioni di orientamento per accompagnare la transizione dei giovani dai sistemi scolastico-formativi all'inserimento nel mondo del lavoro","12.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IAL CISL Emilia Romagna","Persone, orientamento, informazione, consulenza a sostegno ai percorsi personali formativi","ORIENTARSI AL LAVORO TRA SCUOLA E AZIENDE","10.500,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Spinner","Persone, incentivi alle persone per la formazione","Spinner 2013","17.250.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Spinner","Servizi alle persone","Spinner 2013","750.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"CE.SVI.P. - Società Cooperativa Sociale","Persone, Formazione iniziale per adulti","WWW.REDAZIONE VIDEOTERAPIA.IT ""Percorsi professionalizzanti fi nalizzati alla creazione di opportunità lavorative nella Web Tv""","59.600,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"CE.SVI.P. - Società Cooperativa Sociale","Persone, Formazione iniziale per adulti","""Formazione per Operatori reparti prodotti freschi nei punti di vendita della GDO""","34.800,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"CE.SVI.P. - Società Cooperativa Sociale","Persone, Formazione iniziale per adulti","""Percorso formativo per addetta/o alla segreteria - amministrativa""","90.720,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"CE.SVI.P. - Società Cooperativa Sociale","Persone, Formazione iniziale per adulti","AZIONI FORMATIVE DI RIACCOMPAGNAMENTO AL LAVORO PER LAVORATORI IN MOBILITÀ E IN CIGS","16.560,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"CE.SVI.P. - Società Cooperativa Sociale","Persone, Formazione iniziale per adulti","CO-META PERCORSI DI CITTADINANZA ED ESPERIENZE LAVORATIVE NEL SISTEMA COOPERATIVO","35.357,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"CE.SVI.P. - Società Cooperativa Sociale","Persone, Formazione iniziale per adulti","Competenze per installatore montatore di sistemi eletrici ed elettronici","36.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
