Country/Countries,Level,Region,Parsed data file,Program,Initial,"Sub-program
information",Agency (that oversees funding),Explanatory Notes,Currency,Excel/PDF,Priority,"Data
available
for
2007","Data
available
PORTUGAL,national,All regions,,ESF,,PO Potencial Humano (POPH),,2008,,PDF,Tier 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.poph.qren.pt/upload/docs/apresenta%C3%A7%C3%A3o/Apoios%20concedidos/Listagem_Apoios_concedidos_2008.pdf,,,,2008,,,proemprego@azores.gov.pt,http://www.igfse.pt/content.asp?startAt=2&categoryID=296#
PORTUGAL,national,All regions,,ESF,,PO Fundo Social Europeu para a R.A. dos Açores (PRO-EMPREGO),,,,PDF,Tier 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://proemprego.azores.gov.pt/Entidades.pdf,,,,6-Jul-09,,,proemprego@azores.gov.pt,http://www.igfse.pt/content.asp?startAt=2&categoryID=296#
PORTUGAL,national,All regions,,ESF,,PO de Valorização do Potencial Humano e Coesão Social da R.A. Madeira (RUMOS),,,,PDF,Tier 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.idr.gov-madeira.pt/pt/ficheiros/rumos/Beneficiarios_rumos.pdf,,,,31-12-2009),,,proemprego@azores.gov.pt,http://www.igfse.pt/content.asp?startAt=2&categoryID=296#
PORTUGAL,national,All regions,,ESF,,PO de Assistência Técnica (POAT/FSE),,Lisa de Entidades Beneficiárias no 1º semestre de 2009,,PDF,Tier 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.poatfse.qren.pt/upload/docs/lista%20de%20Entidades%20Benefici%C3%A1rias%201%C2%BA%20semestre%202009.pdf,,,,,,,We need to get this in XLS,http://www.poatfse.qren.pt/content.asp?startAt=2&categoryID=508&newsID=1416&cnt_offset=undefined
PORTUGAL,national,All regions,,ESF,,PO de Assistência Técnica (POAT/FSE),,Lista de Entidades Beneficiárias para o ano 2009,,PDF,Tier 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.poatfse.qren.pt/upload/docs/info_publ/Listagem%20n%C2%BA%2023-2010.pdf,,,,,,,We need to get this in XLS,http://www.poatfse.qren.pt/content.asp?startAt=2&categoryID=508&newsID=1416&cnt_offset=undefined
PORTUGAL,national,All regions,,ESF,,PO de Assistência Técnica (POAT/FSE),,Lista de Entidades Beneficiárias para o ano 2008,,PDF,Tier 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.poatfse.qren.pt/upload/docs/Listagem%20n%C2%BA%20201-2009.pdf,,,,,,,We need to get this in XLS
SPAIN,national,All regions,es_esf.csv,ESF,CB,,,2007 only - do they have update?,,PDF,Tier 1,yes,no,no,no,beneficiarios_2007-_fse-espana1-1.pdf,currency,,,,,po,,organismo_intermedio,,,,,,,,,,ayuda_fse,,,,,coste_total,,,,,,,http://ec.europa.eu/employment_social/esf/docs/beneficiarios_2007-_fse-espana1.pdf,,,,?,,,,http://ec.europa.eu/employment_social/esf/docs/beneficiarios_2007-_fse-espana1.pdf
SPAIN,national,Andalucía,es_andalucia_erdf.csv,ERDF,CB,P.O. FEDER de Andalucía,,,EUR,PDF,Tier 1,,,,,(3027)AN11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283027%29AN11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Aragón,es_aragon_erdf.csv,ERDF,CB,P.O. FEDER de Aragón,,,EUR,PDF,Tier 1,,,,,(3028)AR11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283028%29AR11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Canarias,es_canarias_erdf.csv,ERDF,CB,P.O. FEDER de Canarias,,,EUR,PDF,Tier 1,,,,,(3031)IC11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283031%29IC11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Cantabria,es_cantabria_erdf.csv,ERDF,CB,P.O. FEDER de Cantabria,,,EUR,PDF,Tier 1,,,,,(2982)CN10.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%282982%29CN10.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Castilla y León,es_leon_erdf.csv,ERDF,CB,P.O. FEDER de Castilla y León,,,EUR,PDF,Tier 1,,,,,(3033)CL11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283033%29CL11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Castilla-La Mancha,es_la_mancha_erdf.csv,ERDF,CB,P.O. FEDER de Castilla - La Mancha,,,EUR,PDF,Tier 1,,,,,(3032)CM11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283032%29CM11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Cataluña,es_cataluna_erdf.csv,ERDF,CB,P.O. FEDER de Cataluña,,,EUR,PDF,Tier 1,,,,,(3034)CT11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283034%29CT11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Ciudad Autónoma de Ceuta,es_ceuta_erdf.csv,ERDF,CB,P.O. FEDER de Ceuta,,,EUR,PDF,Tier 1,,,,,(3035)CE11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283035%29CE11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Ciudad Autónoma de Melilla,es_melilla_erdf.csv,ERDF,CB,P.O. FEDER de Melilla,,,EUR,PDF,Tier 1,,,,,(3042)ME11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283042%29ME11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Comunidad de Madrid,es_madrid_erdf.csv,ERDF,CB,P.O. FEDER de Madrid,,,EUR,PDF,Tier 1,,,,,(3041)MD11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283041%29MD11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Comunidad Foral de Navarra,es_navarra_erdf.csv,ERDF,CB,P.O. FEDER de Navarra,,,EUR,PDF,Tier 1,,,,,(3043)NA11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283043%29NA11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Comunidad Valenciana,es_valenciana_erdf.csv,ERDF,CB,P.O. FEDER de la Comunidad Valenciana,,,EUR,PDF,Tier 1,,,,,(3038)CV11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283038%29CV11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Extremadura,es_extremadura_erdf.csv,ERDF,CB,P.O. FEDER de Extremadura,,,EUR,PDF,Tier 1,,,,,(3036)EX11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283036%29EX11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Galicia,es_galicia_erdf.csv,ERDF,CB,P.O. FEDER de Galicia,,,EUR,PDF,Tier 1,,,,,(3037)GA11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283037%29GA11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Illes Balears,es_baleares_erdf.csv,ERDF,CB,P.O. FEDER de Baleares,,,EUR,PDF,Tier 1,,,,,(3030)BB11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283030%29BB11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,La Rioja,es_la_rioja_erdf.csv,ERDF,CB,P.O. FEDER de La Rioja,,,EUR,PDF,Tier 1,,,,,(3040)LR11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283040%29LR11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,P.O. FEDER de Asistencia Técnica,es_fondo_de_cohesion1_erdf.csv,ERDF,CB,Programa Operativo Fondo de Cohesión - FEDER,,,EUR,PDF,Tier 1,,,,,(3047)PO_AT11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283047%29PO_AT11.pdf
SPAIN,national,P.O. FEDER de Economía basada en el Conocimiento,es_plurirregionales1_erdf.csv,ERDF,CB,Programas Operativos Plurirregionales FEDER,,,EUR,PDF,Tier 1,,,,,(3046)PO_EC11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283046%29PO_EC11.pdf
SPAIN,national,"P.O. FEDER de Investigación, Desarrollo e Innovación por y para el beneficio de las Empresas. Fondo Tecnológico.",es_plurirregionales2_erdf.csv,ERDF,CB,Programas Operativos Plurirregionales FEDER,,,EUR,PDF,Tier 1,,,,,(3045)PO_FT11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283045%29PO_FT11.pdf
SPAIN,national,P.O. Fondo de Cohesión - FEDER,es_fondo_de_cohesion2_erdf.csv,ERDF,CB,Programa Operativo Fondo de Cohesión - FEDER,,,EUR,PDF,Tier 1,,,,,no longer at this location,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/(3048)PO_FCH11.pdf
SPAIN,national,País Vasco,es_pais_vasco_erdf.csv,ERDF,CB,P.O. FEDER del País Vasco,,,EUR,PDF,Tier 1,,,,,(3044)EU11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283044%29EU11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Principado de Asturias,es_asturias_erdf.csv,ERDF,CB,P.O. FEDER de Asturias,,,EUR,PDF,Tier 1,,,,,(3029)AS11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283029%29AS11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
SPAIN,national,Región de Murcia,es_murcia_erdf.csv,ERDF,CB,P.O. FEDER de la Región de Murcia,,,EUR,PDF,Tier 1,,,,,(3039)MU11.pdf,,,,,,nombre_beneficiario,,nombre_operacion,,,,,,,,,,montante_concedido,,,,,,montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/pdf/DescargasFondosComunitarios/%283039%29MU11.pdf,,,,,,,,http://www.dgfc.sgpg.meh.es/indexPrevio.jsp?saltoa=/aplweb/foncomun/beneficiarios.jsp
UK,national,Cornwall & Isles of Scily,uk_cornwall_sicily.csv,ERDF,,,,,,HTML,Tier 1,,,,,search-results.php.html,,,Geographical coverage,,,Name of the beneficiary organisation,,Name of the project,,Description (in project's own words),,,,,,,,ERDF amount awarded,Other public funding allocated,Private funding allocated,,Voluntary funding allocated,,Total amount paid at the end of the project,Year of allocation/year of final payment,,,,,,,http://www.convergencecornwall.com/convergence-investments/search-results.php?funder=ERDF, ,,,,,http://www.convergencecornwall.com/what-is-convergence/index.php#four
UK,national,Cornwall & Isles of Scily,,ERDF,,Convergence,,Ask - any reason why there are two Cornwall ERDF rows?,,HTML,Tier 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.convergencecornwall.com/convergence-investments/search-results.php?funder=ALL, 
UK,national,Cornwall & Isles of Scily,,ESF,,,,"Make sure that ""Cornwall and the Isles of Scilly

Learning and Skills Council (LSC) - Cornwall

Department for Work and Pensions (DWP) - South West

Non CFO - Cornwall"" are all included in this file",,HTML,Tier 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.convergencecornwall.com/convergence-investments/search-results.php?funder=ESF, 
UK,national,East Midlands,uk_east_midlands.csv,ERDF,,,,,,PDF,Tier 1,,,,,List of Approved Beneficiaries.pdf,GBP,,,,,Sponsor,,Project Title,,Description of Project,Subcontractors,,Priority,,,,,ERDF Approved Grant (£),Public Funding (£),,,,,,,Financial Start Date,,,,http://www.eastmidlandserdf.org.uk/index.php?option=com_docman&task=doc_download&gid=256&Itemid=57,,,,,,,,http://www.eastmidlandserdf.org.uk/index.php?option=com_docman&task=cat_view&gid=101&Itemid=57
UK,national,East Midlands,uk_east_midlands_esf1.csv,ESF,KL,Department for Work and Pensions (DWP) - East Midands,,,,PDF,Tier 1,,,,,,GBP,,,,,Provider Name,,Project Title,,,Subcontractors,,,,,Funding,,,,,,,,,,,Contract Start Date,,,http://www.esf.gov.uk/_docs/projects_east_midlands_dwp.pdf
UK,national,East Midlands,uk_east_midlands_esf2.csv,ESF,KL,Learning and Skills Council (LSC) - East Midlands,,,,PDF,Tier 1,,,,,,GBP,,,,,Provider Name,,Project Title,,,,,,,,Funding,,,,,,,,,,Contract End Date,Contract Start Date,,,http://www.esf.gov.uk/_docs/projects_east_midlands_lsc.pdf
UK,national,East Midlands,uk_east_midlands_esf3.csv,ESF,KL,Local Authority Consortium - East Midlands,,,,PDF,Tier 1,,,,,,GBP,,,,,Provider Name,,Project Title,,,,,,,,Funding,,,,,,,,,,Contract End Date,Contract Start Date,,,http://www.esf.gov.uk/_docs/projects_la_esf_consortium_east_midlands.pdf
UK,national,East Midlands,uk_east_midlands_esf4.xls,ESF,KL,East Midlands - Technical Assistance,,,,PDF,Tier 1,,,,,,GBP,,,,,Organisation/Project,,,,,,,,,,Project Total,,,,,,,,,,End Date of Project,Start Date of Project,,,http://www.esf.gov.uk/_docs/ta_east_midands.pdf
UK,national,East of England,uk_east_of_england.csv,ERDF,,,,,,PDF,Tier 1,,,,,updated_E_of_E_ERDF_Beneficiaries_List.pdf,GBP,,,,,beneficiary,,project,,,,,priority,,,,,erdf_funding,public_match_funding,private_match_funding,,,,,year,,,,,http://www.eeda.org.uk/files/updated_E_of_E_ERDF_Beneficiaries_List.pdf,,,,,,,,http://www.eeda.org.uk/919.asp
UK,national,East of England,uk_east_of_england_esf1.csv,ESF,KL,Bedfordshire County Council,,Bedfordshire County Council,,PDF,Tier 1,,,,,,GBP,,,,,Provider Name ,,Project Title ,,,,,,,,,,,,,,,Funding ESF & Match ,,,Contract End Date,Contract Start Date,,,http://www.esf.gov.uk/_docs/projects_east_england_bed_cc.pdf
UK,national,East of England,uk_east_of_england_esf2.csv,ESF,KL,Department for Work and Pensions (DWP) - East of England,,,,PDF,Tier 1,,,,,,GBP,,,,,Provider Name,,Project Title,,,Subcontractor,,,,,,Match-funded?,,,,,,Funding,,,,Contract Start Date ,,,http://www.esf.gov.uk/_docs/projects_east_england_dwp.pdf
UK,national,East of England,uk_east_of_england_esf3.xls,ESF,KL,East of England Development Agency,,,,PDF,Tier 1,,,,,,GBP,,,,,Provider Name,,Project Title,,,,,,,,,,Of which ESF funding,,,,,Funding,,,Contract End Date,Contract Start Date,,,http://www.esf.gov.uk/_docs/projects_east_england_eeda.pdf
UK,national,East of England,,ESF,RM,Learning and Skills Council (LSC) - East of England,,Rob pls can you have a look at this - UnPDF misses most of the fields,,PDF,Tier 1,,,,,,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.esf.gov.uk/_docs/projects_east_england_lsc.pdf
UK,national,East of England,uk_east_of_england_esf5.xls,ESF,KL,Luton Borough Council,,,,PDF,Tier 1,,,,,,GBP,,,,,Provider Name,,Project Title,,,,,,,,Funding,,,,,,,,,,Contract End Date,Contract Start Date,,,http://www.esf.gov.uk/_docs/projects_east_england_luton_bc.pdf
UK,national,East and West Wales,uk_east_and_west_wales_esf1.csv,ESF,KL,ESF Regional Competitiveness And Employment ,,Requested Excel version,,PDF,Tier 1,,,,,,GBP,,,,,Beneficiary or Sponsor,,Project Title and PPIMS case ID,,Project Aim ,,,,,Priority and Theme,,,Total ESF Grant,National Funding,,,,,,,Estimated Start Date and project duration,,,,http://wales.gov.uk/docs/wefo/report/100304esfregcompappprojsen.pdf, ,,,3/4/10,,Waiting,enquiries-wefo@wales.gsi.gov.uk,http://www.wefo.wales.gov.uk/default.asp?action=page&ID=2537
UK,national,East and West Wales,uk_east_and_west_wales_esf2.csv,ESF,KL,ESF Convergence ,,Requested Excel version,,PDF,Tier 1,,,,,,GBP,,,,,Beneficiary or Sponsor,,Project Title and PPIMS case ID,,Project Aim ,,,,,Priority and Theme,,,ESF Grant,National Funding,,,,,,,Estimated Start Date and project duration,,,,http://wales.gov.uk/docs/wefo/report/100304esfconvergenceappprojsen.pdf, ,,,3/4/10,,Waiting,enquiries-wefo@wales.gsi.gov.uk,http://www.wefo.wales.gov.uk/default.asp?action=page&ID=2537
UK,national,East and West Wales,uk_east_and_west_wales_erdf1.csv,ERDF,KL,ERDF Convergence ,,Requested Excel version,,PDF,Tier 1,,,,,,GBP,,,,,Beneficiary or Sponsor,,Project Title and PPIMS case ID,,Project Aim ,,,,,Priority and Theme,,,ERDF Grant,National Funding,,,,,,,Estimated Start Date and project duration,,,,http://wales.gov.uk/docs/wefo/report/100304erdfconvergenceappprojsen.pdf, ,,,3/4/10,,Waiting,enquiries-wefo@wales.gsi.gov.uk,http://www.wefo.wales.gov.uk/default.asp?action=page&ID=2537
UK,national,East and West Wales,uk_east_and_west_wales_erdf2.csv,ERDF,KL,ERDF Regional Competitiveness And Employment ,,Requested Excel version,,PDF,Tier 1,,,,,,GBP,,,,,Beneficiary or Sponsor,,Project Title and PPIMS case ID,,Project Aim ,,,,,Priority and Theme,,,Total ERDF Grant,National Funding,,,,,,,Estimated Start Date and project duration,,,,http://wales.gov.uk/docs/wefo/report/100304erdfregcompappprojsen.pdf, ,,,3/4/10,,Waiting,enquiries-wefo@wales.gsi.gov.uk,http://www.wefo.wales.gov.uk/default.asp?action=page&ID=2537
UK,national,Gibraltar,uk_gibraltar_erdf.csv,ERDF,,,,Need more detail - these are overall figures,,excel,Tier 1,,,,,bene_erdf.html,GBP,,,,,Beneficiary Organisation,,Project Name,,,,,,,,,,EU (£),,,,,,,,,,,,,,http://www.eufunding.gi/bene_erdf.html, 
UK,national,Gibraltar,uk_gibraltar_esf.csv,ESF,,,,Need more detail - these are overall figures,,excel,Tier 1,,,,,bene_esf.html,GBP,,,,,,,Project Name,,,,,,,,,,ESF (£,,,,,Total (£),,,,,,,,,http://www.eufunding.gi/bene_esf.html, ,,,,,http://www.eufunding.gi/beneficiaries.html
UK,national,All,uk_all_erdf.xls,ERDF,KL,National Projects - Technical Assistance,,,,PDF,Tier 1,,,,,,GBP,,,,,Organisation/Project,,,,,,,,,,Project Total,,,,,,,,,,End Date of Project,Start Date of Project,,,http://www.esf.gov.uk/_docs/ta_national.pdf
UK,national,London,uk_london_erdf.xls,ERDF,KL,,,,,Excel,Tier 1,,,,,ERDF_contracts_awarded_projects_January_2010.xls,GBP,,Geographical coverage,,,Name of the beneficiary organisation,,Name of the project,,Description (in project's own words),,,,,,,,ERDF amount awarded,Other public funding allocated,Private funding allocated,,Voluntary funding allocated,,Total amount paid at the end of the project,Year of allocation/year of final payment,,Year of allocation/year of final payment,Year of allocation/year of final payment,,,http://www.lda.gov.uk/upload/xls/ERDF_contracts_awarded_projects_January_2010.XLS,,,,,,,http://www.lda.gov.uk/server.php?show=nav.00100l003001
UK,national,London,uk_london_esf1.csv,ESF,KL,Department for Work and Pensions (DWP) - London,,,,PDF,Tier 1,,,,,,GBP,,,,,Provider Name,,Project Title ,,,Subcontractors,,,,,Funding,Match-funded?,,,,,,,,,,Contract Start Date,,,http://www.esf.gov.uk/_docs/projects_london_dwp.pdf
UK,national,London,uk_london_esf2.csv,ESF,KL,London Councils,,,,PDF,Tier 1,,,,,,GBP,,,,,Provider Name,,Project Title,,,Delivery partners,,,,,Funding,,,,,,,,,,Contract End Date,Contract Start Date,,,http://www.esf.gov.uk/_docs/projects_london_councils.pdf
UK,national,London,uk_london_esf3.csv,ESF,KL,London Development Agency,,,,PDF,Tier 1,,,,,,GBP,,,,,Provider Name,,Project Title,,,Delivery partners,,,,,Funding,,,,,,,,,,Contract End Date,Contract Start Date,,,http://www.esf.gov.uk/_docs/projects_london_development_agency.pdf
